52.29;48;45.24;45.74;45.06;48.04;52.26;59.62;62.72;60.59;56.28;52.43;46.35;44.99;42.44;43.16;47.1;53.37;59.86;61.26;56.4;56.35;54.93;43.92
40.63;30.88;22.71;25;39.32;38.06;39.5;43.92;47.95;52.5;57.66;57.33;46.13;42.68;37.02;41.1;49.23;52.44;61.04;63.94;63.42;61.64;55;49.94
46.73;40.97;39.71;37.54;42.98;57.08;67.13;74.93;72.65;71.14;70.18;67.59;65.97;63.11;61.76;54.6;54.4;61.21;62.53;64.73;62.5;59.51;54.94;48.03
46.37;45.27;43.04;45.16;48.41;56.78;63.97;67.73;65.38;63.1;62.09;60.4;56.18;53.18;50.42;49.01;50;56.04;61.18;63.38;59.69;58.57;51.72;48.35
45.39;44.39;39.19;42.99;49.33;59.37;62.42;66.07;63.5;62.36;61.39;60.17;58.97;55.43;53.56;52.75;53.08;57.71;59.63;61.68;61.83;58.11;50.18;49.69
44.93;43.15;42.92;43.99;49.2;55.69;61.19;66.97;62.58;60.01;59.53;56.99;55.53;51.77;50.24;52.97;56.88;61.36;68.07;68.97;60;53.09;49.63;45.63
43.24;34.18;29.91;39.86;47.52;56.51;65.96;68.03;65.97;60.37;60.16;57.02;53.02;52.82;49;47.29;48.7;51.39;54.6;55.31;54.02;55;48.21;39.33
22.67;19.99;18.04;18.35;25.1;39.26;44.98;47.9;53.48;54.2;55.46;54.06;48.07;44.98;41.95;39.71;46.88;54.39;57.08;58.06;58.55;56.85;52.93;47.04
37.92;25.09;22.51;25.02;29.93;18.05;10.43;33.7;33.3;33.92;35.03;33.99;19;13.61;10.75;10.32;27.85;50.82;56.7;58.65;57.76;57.76;54.1;48.13
45.43;44.95;45.1;44.97;50.01;58.79;64.03;66.96;66.01;63.19;62.95;59.84;59.26;58.87;58.15;57.07;57.1;58.56;58.95;60.37;58.61;57.26;53.01;49.7
46.59;44.44;42.96;42.14;45.56;53.12;58.53;61.55;59.81;60.9;59.69;58.45;56.33;51.4;51.02;49.47;50.14;55.4;57.84;61.27;56.67;57.29;45.41;46.4
43.98;42.9;42.93;42.33;48.86;54.38;60.27;60.9;59.29;58.66;58.95;58;58.96;58.77;58.57;57.62;57.2;59.92;64.59;66.98;64.95;60.54;57.04;51.9
50.67;49.2;48.46;49.24;49.32;57.4;64.01;73.39;74.04;70.42;73.6;70.96;66.93;66.1;61.94;58.42;58.53;61.64;62;64;60.63;59.45;54.41;55.42
51.47;48.6;48;49.32;53.46;58.4;65.2;73.89;67.94;66.98;66.92;63.45;59.26;57.02;55.98;55.37;55.97;56.76;60.07;63.92;59.25;58.47;55.48;54.94
53.19;52.05;51.08;52.07;52.68;52.6;53.77;55.66;56.12;56.12;56.18;56.85;55.01;52.44;50;50;52.57;55.98;56.17;59.93;57.04;57.13;53.2;53.4
52.74;49.95;45.28;45.31;48.1;44;47.49;49.43;51.27;52.77;53.02;53.04;48.18;41.98;37.31;40.95;49.58;51.23;54.76;56.46;56.7;57.22;52.71;49.57
47.82;45.44;44.8;45.14;50.14;61.75;65.51;69.1;69.51;67.99;67.96;65.07;66.1;64.83;61.27;57.22;57.2;62.92;65.18;67.41;64.91;60;52.54;49.14
46.24;46.59;45.68;47.08;48.29;55.28;63.36;68.92;64.93;61.06;61.26;59.75;57.84;57.42;57.06;56.53;57.09;58.25;62.11;63.94;58.2;56.53;52.43;49.1
47.79;44.02;43.34;47.08;49.93;57.83;63.43;65.92;64.27;63.92;65.25;64.01;63.9;61.46;58.88;54.99;55.21;61.2;61.91;63.9;60.28;56.21;51.35;47.54
45.58;43.89;44.96;46.23;49.83;54.25;61.5;64.57;62.99;63.27;64.6;62.92;59.17;61.19;57.69;55.13;56.71;60;61.92;65.15;62.23;60.72;52.87;49.66
45.48;42.99;42.7;43.21;46.23;50.6;49.62;52.49;56.19;58.93;55.07;50.58;48.09;46.47;47.12;48;49.89;56.19;57.43;61.91;61.96;61.27;52.29;53.19
47.59;41.63;36.21;33.14;41.72;43.09;46.87;50.37;53.19;53.2;51.92;48.05;44.91;36.73;38.01;39.98;47.07;51.56;55.33;60.12;57.95;54.41;48.26;38.83
22.88;19.53;19.11;22.42;21.51;15.22;22.43;30.91;40.83;43.1;44.21;40.57;32.76;25.35;20.51;22.73;30.47;40.52;49.22;58.72;56.02;51.35;46.01;14.55
13.77;13.73;10.49;19.74;23.5;22.31;31.63;27.7;27.77;21.83;21.01;18.97;18.12;18.5;14.14;17.39;37.49;44.4;46.74;54.23;53.81;54.01;45;42.7
37.28;31.09;32.74;34.4;45;54.25;64;63.78;64.76;64;65.56;63.43;63;60.3;55.33;53.49;53.03;53.07;53.45;59.06;55.88;54.1;48.41;45.14
43.7;42.44;43.03;46.12;51.75;54.94;62.02;65.55;64.03;64.15;64.93;63.13;63.5;61.43;58.91;55.65;56.15;57.77;58.72;60.16;59.04;56.18;51.03;48.01
44;41.73;41.92;45;46.49;51.54;59.12;64.98;66.19;66.09;67.92;67;62.18;58;57.31;54.64;55.01;56.48;56.47;56.93;56.41;54.16;49.93;47.9
44.29;42.35;41.2;43;48.12;52.66;57.46;61.72;64.93;65;63.83;60.01;53.7;52.81;50.83;49.94;50.6;51.83;52.22;55.52;52.84;52.25;48.21;46.6
42.89;38.87;41.7;42.56;42.01;39.18;45.39;49.09;49.22;48.27;44.94;44.93;37.09;37.54;33.34;27.49;44.94;49.95;52.02;50.77;51.31;49.49;46.32;33.91
23.85;22.65;25.46;33.4;33.38;14.17;15.14;27.82;39;25.27;24.39;19.99;13.13;11.97;10.05;22.99;41.54;50.86;53.56;53.99;55.69;53.76;44.4;46
43;42.08;35.9;36.61;48.09;56.19;62.04;63.11;61.2;59.98;60;58.99;60;57.67;56.95;55.64;56.12;59.94;58.96;59.94;58.72;56.74;51.36;48.75
46;44.53;45.95;46.54;48.17;58.3;67.99;70;68.3;68.59;71.51;71.49;69.96;68;64.65;58.99;59.3;67.52;69.26;69.96;67.94;61.2;56.14;48.23
45.32;45.2;46;45.94;48.05;61.22;70.02;72.75;69.94;65.89;65.93;63.27;61.78;60.3;59.98;57.01;59.91;65.16;68.38;70.05;71.93;62;51.19;52.41
50.91;49.52;49.14;51.49;52.02;65.18;67.93;70.05;68.8;68.93;70.1;67.56;64.91;63.81;60.62;59.21;64.94;68.98;71.02;72.26;69.01;63.34;53.17;50.38
46.56;45.32;45.91;46.38;47.54;54.57;63.03;65.11;63.21;62.97;63.16;61.95;59.55;58.03;53.27;53.71;58.25;61.65;65.81;66.15;64.96;58.45;51.79;56.74
51.8;47.9;43.06;45.92;43.99;44.39;49.82;54.89;56.98;57.14;57.72;58.94;52.28;47;47;46.86;48.8;54.81;59.85;58.45;55.93;55.49;50.12;45.49
43.93;33.26;28.98;22.89;36.35;31.97;39.44;44.38;46;48.71;52.41;51.62;46.29;44.24;40.61;40.92;45.94;51.33;56.21;58.48;64.94;67.93;58.78;44.74
41.84;32.94;27.81;32.98;46.58;64.99;70;82.62;79.33;76.1;70.94;67.94;66.97;66.01;65.2;63.61;65.15;66.2;69.31;67.95;67.92;64.93;51.6;47.55
45.43;44.38;44.94;45.47;45.88;55.45;67.43;77.4;72.99;71.29;74.06;72.97;71;72.14;70.98;69.3;68.96;70.52;71.48;72.92;70.98;61.59;54.46;51.24
48.81;48.1;47.9;48.76;49.76;62.9;74.23;73.01;72.2;72.09;75.75;72.71;71.07;73.47;71.03;68.9;67.94;68.07;70.99;74.93;74.05;68.82;56.16;57.32
52.74;49.7;48.93;50.08;51.92;69.04;81.25;83.1;87.77;86.99;90.07;74.94;73.99;72.1;72.02;70.02;71;70.5;69.34;69.08;69;62;56.27;50.99
48.06;46.35;45.45;46.41;48.8;52.72;64.41;69.2;66.99;67.83;66.79;66.2;64.13;57.09;56.07;55.92;59.53;65.96;70.21;71.95;71.95;68.92;60.06;53.2
53.1;49.95;48.99;48.48;48.72;48.06;50.03;55.85;56.79;58.46;59.67;58.07;55.5;53.27;50.84;50.08;52.02;54.94;56.26;54.2;54.94;57.27;55.53;56.72
50.09;47.52;45.94;45.64;41.96;35.81;41.06;45;47.41;49.7;54.72;54.99;47.41;45.14;44;43.19;45;48.45;54.09;64.61;64.97;66.25;54.73;51.96
46.91;42;37.72;37.88;42;52.43;63.99;69.05;69.97;68.76;70.49;66.26;66.26;61.37;57.41;55.19;56.19;56.91;57.64;56.51;56.3;56.37;51.54;49.03
48;44.83;42.29;43.19;49.08;53.73;58.98;68.94;69.96;71.22;76.18;75.45;71.82;71.01;69.7;66.92;68;69.6;69.93;68.94;69.09;65.98;54.57;51.31
49.8;48.68;48.37;48.73;49.94;57.56;69.67;73.58;72.18;69.93;69.99;66.03;64.93;65.31;63.27;62.5;64.96;65.37;66.06;68.35;63.97;58.97;52.9;49.93
47.9;47.75;47.38;47.1;47.86;53.89;69.91;69.94;69.94;70.16;73.91;70.41;69.93;71.58;70.43;65.13;65.53;66.09;66.93;66.13;65.17;64.93;53.76;55.6
51.65;50.06;48.75;48.76;49.99;56.73;72.06;88.78;80.97;78.98;86;82.81;76.35;75.18;71.91;66.08;67;68.19;65.8;65.5;67.51;70;60.35;53.82
52.29;49.97;49.51;49.38;47.9;47.87;49.95;51.83;55.69;57.78;62.57;61.39;53.48;51.78;50.89;50.94;53.17;57.07;57.22;56.68;56.37;60.45;50.52;52.05
49.93;46.03;40.09;38.45;40.26;34.92;46.44;47.91;49.97;51;54.01;56.18;50.02;46.51;42.95;42.22;45.35;50.07;53.63;53.19;54.94;59.05;53.03;44.88
44.69;39.16;34.98;40.23;46.84;58.96;74.32;77.85;77.99;76.61;74.95;68.97;68.16;70;65.24;65.22;66.78;69.04;70.67;69.01;65.13;55.68;49.9;45
44.55;43.5;42.55;44.61;47.49;52.1;57.17;66.3;69;68.07;68.9;65.63;58.96;56.28;53.87;53.63;53.88;61.71;66.02;58.99;61.5;62.2;50.8;50.91
49.43;45.66;45.32;46.6;49.43;53.89;69.09;69.07;68.36;66.84;73.35;72.06;71.43;72.82;68.9;67.92;69.04;71.49;69.83;72.05;69.62;66.05;53.2;50.48
48.5;46.92;46.3;47.23;47;52.83;68.39;68.92;61.2;62.27;63.27;61.19;61.48;58.97;56.18;54.09;54.21;54.6;54.69;54.35;54.09;53.26;51.27;49.24
48.45;47.75;47.38;48.14;48.09;56.79;64.16;64.94;64.16;67.16;70.88;70.08;68.4;65.12;56.2;58.24;57.82;57.87;55.16;52.79;52.64;60.53;54.58;52.15
50.5;47.67;46.93;45.52;45.3;49.79;52.31;54.95;58.74;56.08;55.96;53.32;52.16;50.73;48.91;47.61;51.59;52.6;52.73;52.56;52.75;53.2;51.01;47.97
