45.5;40.97;38.81;36.57;36.58;36.06;36.97;39.99;43.64;48.99;51.87;52.39;52.92;49.58;44.29;42.64;43;53.28;60.42;56.99;47.98;41.16;45.12;42.42
42.52;39.24;38.43;35;33.53;33.38;33.74;35.12;35.88;40.5;44.35;47.99;49.93;44.32;40.08;38.07;37.9;45.9;55.97;55.78;48.96;39.16;44.93;35.26
34.99;34.18;32.55;30.08;29.67;32.19;40.06;51.35;55.97;52.91;49.08;49.9;46.65;46.65;45.41;46.48;49.93;58.71;59.28;51.59;45.39;42.19;40.66;37.54
38.24;37.94;37.84;36.69;37.02;38.38;45.95;55.01;60.8;60.91;52.97;52.04;50.1;48.99;45.82;48.92;48.88;58.44;70.94;56.9;49.97;46.57;46.94;43.05
41.9;40.09;38.52;38.7;39.94;43.33;45.02;56.04;59.7;61.19;62.23;59.27;58.48;54.93;50.84;49.37;48.83;56.99;78.92;56.94;51.5;47.98;46.33;42
41.95;40.33;39.76;40.36;41.88;43.45;47.57;78.54;100.52;72.91;73.03;72.88;64.97;59;56.11;56.91;55.04;75;120;99.92;66.23;56.19;49.56;44.01
45.91;43.8;42.16;42.53;42.95;42.96;51.99;87.92;106.51;85.8;79.96;80.06;67.7;58.32;54.3;54.19;58.41;93.36;111.42;75.26;57.99;50.74;53;44.28
50.74;46;44.52;45.2;45.69;44.19;42.64;44.25;46.75;53;55.54;51.29;48.19;45.22;44.23;44.94;50.91;68.38;103.46;67.13;51.98;47.95;47.44;43.44
44.27;42.88;41.31;41.12;41.24;40.69;40.45;40.58;40.56;43.18;42.83;42.83;41.11;39.32;39.09;41.53;43.34;51.93;58.95;52.91;48.84;45.65;51.94;47.37
47.09;42.4;42;40.2;42.43;44.52;58;100.31;120;108.54;101.64;90.92;79.93;79.6;73.97;73.78;84.98;105.71;142.91;124.78;100.09;71.59;65.27;54.06
53.54;51.8;46.96;45.07;45;47.02;66.96;120.03;120;115;99.3;95.93;95.91;84.27;69.91;68.06;72.75;100;125.07;100.05;85.04;61.38;59.11;46.77
44.43;43.17;42.48;42.62;44.4;45.74;64.98;119.93;156;124.96;107.52;111.88;100.5;100.08;99.91;105.51;121.12;151.88;210;169.9;136.03;94.89;79.71;57.94
55.07;51.05;43.47;42.44;43.46;45.16;60.4;104.37;94.9;86.4;100.31;81.08;77.1;73.8;69.91;71.24;68.91;101.36;169.9;121.01;86.78;67.43;65.06;55.08
45.59;45.18;44.9;45.13;46.2;49.57;60.03;183.49;175.55;124.96;105;90.46;85.82;74.47;60.18;60;69.96;110.41;158.33;101.04;69.92;59.94;60.73;52.6
50.29;45.14;43.16;42.29;42.07;42.01;40.42;41.84;47.46;56.99;65.29;59.68;52.93;49.31;43.03;44.01;50.19;67.45;95.2;80.01;66.93;51.99;53.8;45.14
45.2;42.68;39.93;40.84;39.28;38.49;36.33;36.12;36.79;37.14;37.77;38.49;38.63;36.99;36.77;37.45;36.91;45.59;62.23;66.91;49.98;45.99;50;43.43
42.53;40.04;40.09;40.14;41.36;42.79;54.94;85.17;110.84;128.14;133.88;124.96;113;108.87;103.65;87.93;87.61;98.93;138.71;127.13;89.76;68.04;62.9;54.83
49.01;47.96;45.07;43.09;39.91;43.99;64.31;86.12;87.83;88.52;83.2;81.37;76;74.3;71.76;68.1;63.4;76;97.41;74.06;52.75;44.94;39.86;34
33.51;16.89;16.86;14.97;13.33;16.87;36.29;41.79;42.2;40.56;40.08;39;38.51;38.12;37.91;38.11;38.42;44.08;55.91;55.87;42.26;41.14;42.23;38.54
41.02;40.54;40.25;40.95;40.56;42.94;51.05;64.3;80.06;77.03;71.14;68.76;58.08;54.98;51.81;52.08;51.63;60.99;82.31;60.08;52;47.13;44.99;42.62
38;34.82;34.56;35.05;35.59;36.5;41.1;46.94;50.16;53.05;61.98;58.67;54.86;49.77;45.17;44;43.9;54.86;72.2;65.44;51.92;51.54;46.91;46.64
52.44;43.95;43;39.75;37.1;35.53;34.96;39.07;47.77;54.7;54.44;52.48;49.91;38.2;36.17;34.97;37.86;47.46;52.08;38.34;38.17;34.08;35.2;32.66
28.95;18.82;18.07;17.47;17.45;19.19;15.95;18.07;29.09;34.17;35.05;38.84;28.62;14.67;15.28;15.9;25.51;44.4;51.72;49.28;43.57;35.94;38.81;35.07
35.34;35.19;34.63;35.19;35.96;39.44;70.94;89.52;60.83;55.98;49.85;49.87;45.8;44.41;44.17;47.43;49.21;61.28;86.6;68.67;54.91;44.78;40.45;34.85
37.61;35.46;31.25;31.06;32;32.24;37.42;39.65;44.01;40.7;38.93;38.86;37.27;37.89;39.46;49.93;46.2;51.5;73.86;75.8;57.58;46.26;48.17;43.76
39.46;38.08;36.86;37.44;38.61;39.42;47.7;55.06;57.91;53.07;52.04;45.1;39.25;38.67;37.61;39.47;42.39;52.91;55.1;50.94;47.31;41.09;37.17;28.4
14.48;12.64;14.45;20.58;20.62;28.02;36.06;44.16;43.13;44.94;46.54;52.9;53.19;54.93;52.85;52.8;47.66;52.88;72.21;57.97;45.12;40.9;40.87;34.72
33.67;29.46;27.75;27.75;29.1;33.75;44.93;48.5;52.81;52.9;51.84;51.87;49.91;47.18;45.42;45.75;44;50.73;57.99;58.67;53.06;49.86;48.84;39
34.14;35.07;35.06;36.02;35.49;36.42;35.02;35.24;42.81;44.82;44.11;40.74;33.8;31.32;34.07;36.8;41.76;45;59.73;56.23;44.66;40.74;49.38;38.76
32.81;31.45;30.28;30.64;31.79;32.97;31.93;31.44;34.12;37.52;42.54;50.35;51.23;46.15;43.28;40.22;38.2;43.14;55;66.78;61.82;55.14;56.6;51
41.55;37.55;36.56;33.88;33.55;35.29;43.92;58.1;59.72;55.48;51.92;48.93;44.79;48.52;46.06;44.93;44.94;51.69;65.02;65.47;51.44;49.19;44;41.69
40.27;37.47;36.52;35.9;35.92;42.16;50;57.52;61.19;61.19;54.93;54.95;53.9;51.95;46.91;45.09;41.5;50.06;52.87;51.59;50.11;45.05;43.54;37.5
31.31;30.3;30.1;33.38;34.15;37.98;44.79;53.04;61.54;62.73;60.44;59.78;57.97;54.08;51.97;48.78;46.5;52.44;64.57;68.24;52.47;50.36;51.94;44.94
39.35;36.14;34.19;30.93;35.09;39.96;49.01;56.93;62.4;62.01;52.99;51.1;45.8;42.31;43.82;47.28;48.85;51.07;59.93;64.72;53.96;47.88;45.21;37.82
40.28;40.42;38.9;35.6;37.32;42.11;52.77;60.23;60.21;57.93;53.89;51.86;51;51.24;45.52;43.68;44.67;51.95;60.48;61.18;52.95;49.36;47.75;45.57
38.05;37;34.15;35.06;34.29;34.21;34.03;38.09;44.97;41.46;40.85;36.37;31.23;30.4;30.56;35.92;37.99;44.17;57.19;63.43;53.04;40.9;38.06;33.8
31.02;30.38;29.65;30.14;30.07;31.06;30.18;30.29;33.95;40.92;41.78;43.24;42.92;36.2;34.93;34.63;34.63;39.14;51.5;57.7;49.46;39.49;40.95;34.96
31.24;30;29;26.64;24.68;27.01;35.61;45;49.95;47.05;44.18;45.67;44.87;43.65;44.37;49.46;46.42;52.05;69.86;85.79;61.1;49.89;45;40.62
39.79;37.53;37.7;37.06;37.6;42.14;48.67;57.9;55.06;50.85;42.32;43.68;45;48.93;51.26;50.51;49.37;53.09;66.26;77.54;52;50;47.52;43.48
40.8;39.96;38.34;37.57;37.56;39.03;48.88;58.54;64.1;53.08;43.38;37.56;35.36;35.59;35.88;38.33;38.37;44.53;55.65;52.95;46.03;40.66;40.01;35.73
33.19;32.08;29.04;29.34;32.91;35.19;41;45.73;49.88;48.37;48.4;45.52;40.92;42.19;44.65;46.01;47.86;50.22;70.37;89.94;51.94;50.62;50.65;45.47
41.89;41.16;40.63;39.27;38.65;41.27;49.6;57.96;61.14;55.39;51.94;49.97;44.66;41.8;42.32;44.17;44.96;50.01;58.19;64.94;50.95;47.83;45.8;41.18
38.63;34.92;34.19;35.96;35.67;35.4;33.16;38.34;41.05;46.21;49.97;50.93;49.97;41.3;37.54;38.86;38.95;44.02;53.09;61.24;49.08;40.39;39.78;33
24.9;19.76;17.22;17.25;17.36;19.4;16.65;17.98;27.3;33.05;36.46;39.66;39.99;32.99;27.36;27.04;27.75;35.13;46.72;56.77;51.96;44.93;47.49;35.28
32.88;26.81;25.92;25.45;26.28;34.35;45.12;53.19;53.02;51.99;51.68;52.9;51.99;50.93;46.57;45.03;42.95;50.81;58.54;69.89;51.95;48.94;46.76;37.33
38.08;37.72;37;34.57;34.39;38.29;46.18;56.27;61.3;59.88;54.39;51.98;47.05;46.55;41.46;41.94;41.95;50.23;53.17;79.21;61.04;49.06;46.51;41.42
35.73;34.63;33.05;31.82;32.69;36.82;45.09;53.11;56.5;53.03;47.94;49;48.1;47.38;44.94;44.94;44.07;48.77;55.87;82.16;57.1;46.69;49.9;42.32
40.99;38.25;36.3;33.65;33.11;37.84;48.95;58.9;65.95;59.97;50.94;48.94;43.92;44.38;43.39;44.51;44;49.41;61.28;73.98;55;45.58;43.23;36.83
37.68;35.16;35.01;33.46;34.04;36.84;47.72;56.96;51.97;44;42.72;40.44;40.05;39.61;40;41.02;41.28;46.3;53.52;64.93;53.04;44.85;46.07;41.67
38.35;35.24;28.02;26.36;24.12;28.84;30.61;33.41;38.84;44.74;45.56;42.71;39.99;35.5;31.57;35.35;38.52;47.03;59.54;68.2;54.38;45;48.95;44.46
36.57;28.71;27.17;24.52;25.09;26.5;25.77;24.66;24.92;30.14;33.57;37.04;38.91;33.04;28.06;27.34;29.97;39.59;49.19;65.28;51.21;46.59;38.2;33.53
25.48;24.49;23.88;24.34;24.65;33.14;49.64;56.72;55.01;50.04;46.05;42.33;40.23;42.12;38.9;42.66;42.77;47.58;66;121.97;67.59;50.9;48.06;39.94
36.66;34.43;34.12;31.3;32.59;35.15;43.08;50;50.23;42.55;37.03;35.26;34.92;36.49;40.27;45.35;43.64;48.65;56.88;88.19;56.42;50.08;42.74;36.46
35.47;35.03;33.61;33.71;33.71;38.44;46.31;59.6;56.09;48.91;42.03;39.97;38.63;40;40.97;42.57;42.82;47.09;56.18;84.47;61.02;48.97;47.94;39.96
39.87;37.6;35.33;32.43;33.42;38.07;49.97;53.19;56.99;48.99;40.94;40.09;40.07;40.22;41.11;43.68;44;47.66;55.95;75.45;59.49;48.44;45.26;40.1
35.68;33.53;30.35;27.14;28.61;34.18;42.52;51.11;52.32;49.94;42.6;40.3;39.64;39.61;39.74;39.94;41.04;43;51.01;63.53;51.95;42.11;42.43;39.65
43.75;37.41;34.29;26.29;31.08;35.13;35.16;37.45;39.94;44.28;38.55;39.24;39.39;34.93;28.98;29.94;33;38.52;46.53;58.5;48.99;42.08;45.15;38.54
25.46;22.88;33.04;22.52;20.95;20.03;21.03;23.61;25.14;27.07;25.09;24.1;14.94;12.67;11.64;11.19;17.56;23.85;32.51;36.68;42.67;39.15;44.85;37.9
27.02;26.32;23.76;23.16;24.64;26.93;46.42;58.28;67.14;63.16;52.39;44.01;39.93;38.1;35.13;35.08;37.53;40.91;44.52;50;57.59;50;46.17;40.29
34.97;29.88;23.85;21.29;23.1;31.66;42.5;53.05;55;50.51;46.97;44.33;38.25;36.45;34.09;34.65;35.42;36.18;42.35;48.98;54.05;45.97;43.98;38.2
32.62;26.01;23.2;21.58;23.06;32.62;44.99;52.94;58.07;57.05;48.91;45.92;39.98;38.53;35.38;34.09;35.66;38.37;44.94;48;50.12;46.73;41.83;21.55
17.68;16.59;16.14;14.94;14.2;22.55;38.99;48.53;48.93;40.16;37.04;35.53;25.77;25.12;24.55;24.47;25.13;35.96;42.23;46;46.96;42.25;41.02;28.03
16.12;18.42;17.99;16.2;17.13;23.41;38;49.89;46.99;45.3;44.92;44.98;40.96;36.44;35.96;35.59;35.01;38.81;41.56;46.15;46.39;43;41.95;32.23
15.02;12;5.02;4.02;1.85;5.01;-3.03;15;23.71;24.87;24.97;24.54;23.8;17.36;13.13;14.68;11;17.35;29.34;34.03;39.92;37.43;39.96;30.73
29.99;24.53;23.55;22.25;23.01;23.46;22.62;23.83;24.46;25.54;24.68;24.54;23.04;14.72;4.87;-0.08;10.51;11.44;23.45;39.96;44.94;39.37;40.98;32.82
11.78;11.71;11.75;11.74;16.42;30.25;46.91;53.27;65.53;59.91;48.94;47.04;45.41;48.84;48.82;47.58;47.16;49.95;54.84;60.34;61.91;58.47;53.55;52.92
46.33;40;38.03;35.3;35.21;39.71;52.33;61.19;65.53;61.76;60.6;57.62;51.93;50.03;50;48.51;47.11;50.4;57;57.48;58.94;53.03;49.94;45.24
39.2;36.42;34.73;32.37;32.96;35.06;44.94;53.09;57.83;58.79;58.38;59.95;51.91;50.69;45.55;46.31;44.96;48.04;53.2;53.2;58.24;53.19;52.59;44.88
42.32;39.28;36.02;34.17;34.15;38.18;44.14;53.55;64.61;65.98;59.28;59.04;57.97;54.52;52.05;49.46;44.91;50;55.51;58.18;58.22;51.38;49.93;47.68
44.29;39.28;35.89;34.11;33.9;41.58;45.9;40.17;47.03;48.94;47.07;49;48.96;40.4;34.03;34.25;34.56;39.94;40.5;42.96;49.65;46.66;43.38;40.1
44.94;40;34.18;31.64;30.36;30.32;34.17;38.2;42.44;46.94;48.99;45.15;40.9;36.47;31.97;29.65;29.11;35.8;40.57;42.39;48.73;46;48.27;49.64
47.09;36.31;34.04;32.54;32.13;33.09;30.11;28.45;28.92;31.97;30.66;30.63;30.28;26.83;25.55;24.75;25.83;29.09;37.63;44.93;51.8;52.82;52.84;46.49
25;13.09;11.88;12;11.86;13.02;13.32;13.09;21.97;27.03;28.09;31.58;29.33;24.1;17.93;13.97;13.96;21.72;27.29;29.14;34.26;29.98;34.03;27
23.6;17.39;14.07;12.03;11.45;14.24;29.93;43.37;46.99;45.89;40.98;39.94;36.33;37.89;40.05;48.84;49.94;54.99;62.76;66.58;70;64.2;55.32;49.32
42.1;38.2;37.15;36.03;35.63;40.93;54.36;69.22;77.7;79.24;70.33;64.99;60.12;59.93;52;49.25;46.53;48.06;57.12;54.93;56.07;54.74;52.96;54.96
44.08;41.07;41.67;39.15;39.06;43.06;56.03;56.7;64.02;62.06;61.09;63.44;57.38;52.87;50.86;48.44;45.46;48.96;59.94;62;64.95;64.25;54.9;49.58
48.6;44.61;42.81;41.73;40.75;42.52;56.19;72.98;81.19;76.5;74.46;68.03;66.28;57.2;47.17;44.93;44.08;48.25;60.32;63.94;62.23;58.42;60.06;57
44.96;41.07;41.12;40.35;39.35;39.32;36.66;42.34;47.84;51;50.79;51.51;53.91;47.42;43.93;41.41;39.93;41.32;48.11;50.9;48.86;48.63;49.37;42.06
42.62;37.12;31.64;30.47;30.86;30.58;29.76;30;30.89;35;36.1;40.7;41.03;33.13;29.49;29.1;27.74;29.42;32.96;35.73;39.97;41;43.48;36.06
32.02;30.87;29.56;28;28.05;32.06;41.82;60.98;62.93;61.18;60.92;55.14;42.79;41.58;40.38;39.75;38;41.84;51.08;56.78;58.82;62.35;48.72;40.68
40.78;40.97;41.92;39.87;38.44;42.87;61.19;74.94;78.19;61.97;52.91;50.75;47.68;45.42;43.15;43.34;44.01;52.66;65.12;62.62;58.86;60.83;46.94;40.46
39.45;36.24;35.79;34.83;34.4;38.17;42.44;57.91;70.69;74;76.41;67.04;61.91;58.93;52.22;46.25;43.73;45.07;51.52;58.57;56.48;50.6;48.36;40.05
40.35;38.36;36.72;36.37;37.28;41.28;52.65;60;61.98;57.92;49.64;52.22;50.43;44.97;47.52;47.67;47.98;53.2;62.38;61.93;63.45;61.19;60.04;44.04
42.61;41.02;40.31;39.95;39.97;42.11;61.91;68.42;77.98;71.09;70.89;64.82;61.18;52.03;47.92;44.51;43;44.74;56.28;60.09;58.97;58.96;55.41;48.63
49.32;43.14;41.03;38;36.11;36.93;38.65;40.41;45.25;47.25;43.95;41.92;36.54;34.84;35.22;36.93;36.12;37.67;44.37;47.93;51.77;50.7;54.11;43.76
39.99;39.45;34.97;32.43;31.04;31.95;30.4;32.04;35.21;37.43;40;41.61;38.61;32.91;31.1;30.21;31.32;34.81;41.65;45.22;49.93;53.71;50.64;40.01
51.66;42.65;37.7;35.13;34.08;38.16;53.2;58.38;67.02;65.76;57.26;60.6;58.77;53.52;49.99;47.06;47.82;51.97;62.7;62.33;57.88;50.16;49.76;39.91
40.22;36.29;34.85;34.7;35.02;38.2;42.94;59;63.3;63.63;63.95;63.83;60.98;61.39;57.52;53.02;47.48;48.03;55.19;56.78;56.87;56.8;55.2;43.93
42.44;40.11;37.13;34.62;35.06;37.25;45;51.71;59.82;50.14;49.99;47.48;41.49;41.22;41.54;41.37;41.09;43.23;48.5;50.41;52.08;46.19;42.89;37.64
32.57;29.09;26.98;25.73;24.92;30.11;36.91;45.6;53.04;49.06;44.47;41.04;38.53;37.59;36.51;37.25;37.92;41.83;51.59;56.73;57.91;59.22;55.5;49.01
38.58;40.07;36.14;35.01;35.99;38.76;53.19;61.89;62.59;57.02;45.77;40.68;38.29;35.97;38.69;40.68;43.03;49.63;56.9;56.59;58.82;53.19;58.56;49.58
35.78;35.05;34.07;32.03;31.79;32.34;35;41.12;46;50;46.5;42.02;37.03;28.51;27.53;26.53;26.65;32.08;48.18;52.43;50;40.06;34.7;27.77
19.41;4.39;9.37;10.62;13.65;14.05;14.3;16.44;21.46;24.52;24.84;26.4;21.01;14.25;14.08;12.17;15;18.13;30.06;36.19;46.96;44;47.24;40.61
34.08;30.6;28.11;24.97;26.92;33.19;42.44;53.19;58.84;57.46;55.47;54.74;51.95;46.99;41.48;36.75;34.7;36.76;45;47.9;45.2;48;45.87;34.65
25.86;23.34;21.03;16.82;12.08;16.57;15.35;13.98;15;16.95;18.59;21.27;22.6;18.01;15.55;14.38;15.4;19.72;35.06;44.12;43.9;43.93;45.58;35.52
33.48;28.6;25;24.39;24.8;23.98;37.7;48;60.12;65.27;66.42;67.02;57.13;53.9;52.34;50.09;49.01;51.63;61.19;61.6;55.64;56.12;51.87;50.92
39.51;36.63;34.56;34.01;34.11;37.77;49.15;63.28;71.46;68.46;62.19;60.67;54.72;53.2;53.19;50.74;47.79;51.51;54.33;57.06;54.96;50.85;48.3;38.47
38.04;35.66;32.3;30.46;32.01;34.75;42.35;56.76;69.3;57.92;50.51;48.55;41.06;38.31;36.42;37.54;36.62;40.5;44.86;49.07;48.04;46.82;44.33;38.03
40.07;36.74;34.28;29.86;28.14;28.15;29.96;32.14;36.61;40.99;41.75;43.83;41.1;34.02;30.77;31.13;33.36;36.76;38.28;40.9;41.75;47.45;47.93;36.45
35.01;30.4;28.88;28.14;25;26.2;25.58;28.33;29.9;30.63;31.55;33.47;33.24;30.03;29.87;29.23;27.51;32.13;35.7;39.55;40.15;46.38;46.98;40.46
35.39;31.33;32.09;29.3;29.83;32.04;44.94;57.46;58.98;60.56;59.61;60.49;59.18;52.26;50.97;48.76;47.44;48.13;51.14;53.61;51.48;52.87;50.28;39.03
35.65;34.49;33.11;33;33.15;33.59;39.63;47.12;50.07;43.26;40.92;40.01;39.29;37;36.41;37.01;39.01;43.83;48.93;49.9;49.97;46.42;42.43;33.85
36.1;33.67;31.21;28.61;31.15;36.22;47.21;54.93;56.03;61.18;59.04;60.96;57.73;55.46;53.53;50.28;48.25;52;52.1;53.03;55.39;57;52.9;44.2
40.99;36;33.13;30.53;33.09;35.55;47.93;52.88;52.47;48.51;46.82;46.11;46.43;41.57;38.88;41.91;40.1;42.84;48.43;50.08;49.93;47.43;46.93;36.32
32.74;27.51;24.92;22.39;23.91;31.61;41.01;49.49;50.7;51.93;43.38;40.47;35;34.07;33.24;34.08;37.45;42.05;45.84;45.01;49.87;49.07;49.9;36.36
35.65;31.8;27.08;32.96;32.68;33.17;32.07;37.96;49.93;49.94;48.94;40.77;38.04;33.86;27.53;25.69;25.7;28.01;33.88;39.4;40.34;36.5;35.01;32.13
29.69;26.86;24.57;23.98;24.62;25.77;25.77;25.01;27.18;28.82;29.77;30.79;31.45;28.22;25.93;24.5;25.02;30.49;39.02;39.57;48.84;49.9;47.26;35.66
37.47;33.31;31.8;24.99;25.66;30.02;41.23;57.85;65.45;51.94;49.58;43.83;38.19;36.39;36.27;38.01;39.07;48.5;54.02;59.41;66.85;61.4;55;45.84
41.01;38.01;34.53;32.86;33.87;36.79;45.42;54.03;63.91;60.66;60.1;61.18;55.57;57.04;53.72;51.98;50.02;49.94;52.91;53.93;50.9;50.4;50.16;41.57
39.46;34.52;32.96;27.35;28.22;31.54;38.21;47.56;54.94;52.57;50.46;50.85;44.55;38.67;36.15;34.65;33.53;36.76;44.99;46.74;46.5;47.51;46.66;35.57
42.1;37.7;32.8;28;28.1;28.31;28.05;29.33;27.43;27.46;25.59;25.69;24.31;23.43;22.74;22.51;23.23;25.64;27.8;38.06;39.91;41.52;44;36.02
34.09;27.78;25.37;23.85;24.01;26.23;31.5;38.36;41.58;42.44;41.51;38.83;38.49;31.89;29.19;28.86;30.04;38.57;42.62;45.07;45.67;45.77;44.19;35.93
34.5;31.11;31.4;29.37;30.65;30.29;29.63;30.05;35.66;37.97;36.33;38.68;39.97;36.88;35.05;38.44;35.62;37.76;42.97;44.99;41.88;42.61;46.28;38.48
31.03;25.65;23.24;21.28;20.23;19.1;18.24;21.81;23.58;25.5;25.7;26.31;23.8;17.38;17.25;19.96;18.26;21.97;26.15;32.15;37.03;37.26;38.44;30.09
23.38;19.94;18.97;14.93;16.31;21.78;39.39;48.99;55.26;55.85;54.73;55.89;48.91;40.39;38.12;37.74;37.77;43.99;48.93;47.5;45.46;45.89;41.57;35.51
35.82;33.22;29.23;22.72;26.33;32.67;44.1;54.78;55.75;52.03;52.11;53.2;53.03;52.36;50.58;50.96;50.25;51.75;55.14;54.72;51.54;50.94;50;43.56
35.03;33.6;30.79;27.58;29.06;34.77;40.97;51;58.03;58.8;58.54;55.3;49.97;47.99;44.03;44.88;42.06;45.1;47.78;47.66;45;42.41;38.94;34
33.99;33.86;30.9;25.51;25;32.02;43.03;54.57;57.05;55.88;53.52;54.36;49.01;44.86;40.37;38.84;39.59;44.84;47.93;50.87;48.78;45.78;45.74;39.84
32.04;28.34;28.94;26.34;27.25;30.34;37.92;48.64;54.04;49.94;45.39;44.92;39.69;39.18;37.09;35.37;35.97;38.74;41.97;42.7;40.61;40.24;44.31;38.41
31.86;29.18;25.39;25.35;26.53;26.43;26.99;32.02;36.47;36.41;31.86;28.08;22.46;17.75;14.96;17.74;21.32;25.63;33.94;41.15;41.98;43.08;44.76;36.1
24.76;20.64;17.74;14.05;14.33;12.91;10.19;13.78;16.45;18.65;19.44;21.51;20.16;15.55;14.3;11.09;13.61;18.17;24.3;33.37;35.92;35.33;36.2;28.51
